Rendlesham_pictorial.html, http://1.bp.blogspot.com/_PXeDY3KOwgA/TGIajR-TI_I/AAAAAAAAFmA/tbUDxGUPl54/s1600/Halt+Affidavit+%28Edt%29.jpg,,,
Rendlesham_pictorial.html, http://1.bp.blogspot.com/_PXeDY3KOwgA/TGIdPBsoeII/AAAAAAAAFmI/j43Zrj59PhQ/s1600/Halt+Affidavit+2+%28Edt%29.jpg,,,
vandenberg.html, http://209.132.68.98/pdf/twiningopinionamc_23sept47.pdf,,,
vandenberg.html, http://209.132.68.98/pdf/vandenberg-calendar_july47.pdf,,,
NM_UFO_Reports.html, http://216.128.67.116/pdf/bluebookunknowns-v1-6.pdf,,,
NM_UFO_Reports.html, http://216.128.67.116/pdf/bluebookunknowns-v1-6.pdf,,,
NM_UFO_Reports.html, http://216.128.67.116/pdf/bluebookunknowns-v1-6.pdf,,,
ETH-in-1947.html, http://4.bp.blogspot.com/-qlosERlTsaI/TgeJ3Fru7lI/AAAAAAAAGuo/1OWvItWm_TE/s1600/Me%2Bfrom%2BMars%2BSky%2BWhizzer%2BSeen%2B-%2BSan%2BAntonio%2BLight%2B6-26-1947.jpg,,,
ETH-in-1947.html, http://4.bp.blogspot.com/-qlosERlTsaI/TgeJ3Fru7lI/AAAAAAAAGuo/1OWvItWm_TE/s1600/Me%2Bfrom%2BMars%2BSky%2BWhizzer%2BSeen%2B-%2BSan%2BAntonio%2BLight%2B6-26-1947.jpg,,,
ETH-in-1947.html, http://4.bp.blogspot.com/-qlosERlTsaI/TgeJ3Fru7lI/AAAAAAAAGuo/1OWvItWm_TE/s1600/Me%2Bfrom%2BMars%2BSky%2BWhizzer%2BSeen%2B-%2BSan%2BAntonio%2BLight%2B6-26-1947.jpg,,,
Kecksburg_Printy_rebuttal.html, http://articles.adsabs.harvard.edu/cgi-bin/nph-iarticle_query?1967JRASC..61..159M&data_type=PDF_HIGH&whole_paper=YES&type=PRINTER&filetype=.pdf,,,
Kecksburg_Printy_rebuttal.html, http://articles.adsabs.harvard.edu/cgi-bin/nph-iarticle_query?1967JRASC..61..184C&data_type=PDF_HIGH&whole_paper=YES&type=PRINTER&filetype=.pdf,,,
Kecksburg_triangulation_error.html, http://articles.adsabs.harvard.edu/cgi-bin/nph-iarticle_query?1967JRASC..61..184C&data_type=PDF_HIGH&whole_paper=YES&type=PRINTER&filetype=.pdf,,,
UP_Bangkok_Post_July9.html, http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000079,,,
UP_Bangkok_Post_July9.html, http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000079,,,
UFO_CalNev_1950.html, http://bluebookarchive.org/page.aspx?PageCode=MAXW-PBB7-1679,,,
vandenberg.html, http://bobkoford.blogspot.com/2008_11_01_archive.html,,,
balloondemos.html, http://books.google.com/books?id=aCcDAAAAMBAJ&pg=PA98&dq=%22flying+saucer%22&lr=lang_en&as_drrb_is=b&as_minm_is=1&as_miny_is=1920&as_maxm_is=12&as_maxy_is=1950&num=100&as_brr=0&as_pt=MAGAZINES&ei=H7oWS6WyBoLklQSQnOiXDA&rview=1#v=twopage&q=%22flying%20saucer%22&f=true,,,
INS2_July9.html, http://books.google.com/books?id=e39s92O14EsC&pg=PA3&lpg=PA3&dq=edward+strecker+cia&source=web&ots=KRlDmPs3Yd&sig=VxKJ8yxLlG6fj_gUlC4U6Q3KuY4&hl=en&sa=X&oi=book_result&resnum=4&ct=result,,,
LIFE_1952.html, http://books.google.com/books?id=ElYEAAAAMBAJ&lpg=PA80&pg=PA81#v=onepage&q&f=false,,,
UFO_CalNev_1950.html, http://brc.nicap.org/1950.htm,,,
UFO_CalNev_1950.html, http://brc.nicap.org/ark.htm,,,
UFO_CalNev_1950.html, http://brc.nicap.org/bluebook/unknowns.htm,,,
UFO_CalNev_1950.html, http://brc.nicap.org/naval.htm,,,
UFO_CalNev_1950.html, http://brc.nicap.org/ufoe/section_12.htm,,,
UFO_CalNev_1950.html, http://brc.nicap.org/ufoe/section_2.htm,,,
UFO_CalNev_1950.html, http://brc.nicap.org/ufoe/section_5.htm,,,
UFO_CalNev_1950.html, http://brc.nicap.org/ufoe/section_6.htm,,,
UFO_CalNev_1950.html, http://brc.nicap.org/ufoe/section_8.htm,,,
UFO_CalNev_1950.html, http://brc.nicap.org/ufoe/section_8.htm,,,
Ramey_and_UFOs.html, http://brumac.8k.com/1952YEAROFUFO/1952YEAROFUFO.html,,,
Nellis_Main.html, http://brumac.8k.com/GulfBreeze/F15UFO/F15UFOCASE.html,,,
Nellis_discussion2.html, http://brumac.8k.com/GulfBreeze/F15UFO/F15UFOCASE.html,,,
UFO_CalNev_1950.html, http://brumac.8k.com/trent1.html,,,
Rameys_balloon.html, http://chedd-angier.com/frontiers/season8.html,,,
Rameys_balloon.html, http://chedd-angier.com/frontiers/season8.html,,,
Post-1947-Roswell-references.html, http://community-2.webtv.net/hotmail.com/prime137/DrFontes/,,,
Skeptical_Inquirer_response.html, http://cura.free.fr/xv/14starbb.html#Ref17,,,
dubose.html, http://devoid.blogs.heraldtribune.com/10634/old-men-and-hard-truths/comment-page-1/?tc=ar,,,
NM_UFO_Reports.html, http://download.openmindsforum.com/Earl_Fulford-Feb10-2008-_Part_One_Final.mp3,,,
debris2_memory_foil.html, http://download.openmindsforum.com/Earl_Fulford-Feb10-2008-_Part_Two_Final.mp3,,,
debris7_quantity.html, http://download.openmindsforum.com/Earl_Fulford-Feb10-2008-_Part_Two_Final.mp3,,,
Nellis_discussion.html, http://earth.google.com/,,,
Smith_papers.html, http://earthfiles.com/earth335.htm,,,
Kecksburg_Printy_rebuttal.html, http://earthquake.usgs.gov/earthquakes/eqarchives/epic/epic_circ.php,,,
dennis.html, http://en.wikipedia.org/wiki/Air_War_College,,,
Ramey_1953_AVROSaucer.html, http://en.wikipedia.org/wiki/Avro_Canada_VZ-9_Avrocar,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Bernard_Newman_%28author%29,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Church_Committee,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Donald_Keyhoe,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Donald_Keyhoe,,,
Ramey_and_UFOs.html, http://en.wikipedia.org/wiki/Donald_Keyhoe,,,
INS2_July9.html, http://en.wikipedia.org/wiki/Donald_Menzel,,,
INS2_July9.html, http://en.wikipedia.org/wiki/Donald_Menzel,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Dorothy_Kilgallen,,,
vandenberg.html, http://en.wikipedia.org/wiki/Estimate_of_the_Situation,,,
vandenberg.html, http://en.wikipedia.org/wiki/File:1948_Top_Secret_USAF_UFO_extraterrestrial_document.png,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Flying_Saucer_Working_Party,,,
vandenberg.html, http://en.wikipedia.org/wiki/Foo_fighter,,,
Kecksburg_Printy_rebuttal.html, http://en.wikipedia.org/wiki/George_Wetherill,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Ghost_rockets,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Ghost_rockets,,,
Ramey_and_UFOs.html, http://en.wikipedia.org/wiki/Ghost_rockets,,,
vandenberg.html, http://en.wikipedia.org/wiki/Ghost_rockets,,,
ETH-in-1947.html, http://en.wikipedia.org/wiki/Ghost_rockets#mediaviewer/File:1948_Top_Secret_USAF_UFO_extraterrestrial_document.png,,,
INS2_July9.html, http://en.wikipedia.org/wiki/Harlow_Shapley,,,
NM_UFO_Reports.html, http://en.wikipedia.org/wiki/Harvey_H._Nininger,,,
NM_UFO_Reports.html, http://en.wikipedia.org/wiki/Harvey_H._Nininger,,,
NM_UFO_Reports.html, http://en.wikipedia.org/wiki/Harvey_H._Nininger,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Henry_Tizard,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Hughie_Green,,,
Ramey_and_UFOs.html, http://en.wikipedia.org/wiki/Jack_Anderson_%28columnist%29,,,
UFO_CalNev_1950.html, http://en.wikipedia.org/wiki/James_E._McDonald,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/James_Jesus_Angleton,,,
Gen_Wesley_Clark_UFOs.html, http://en.wikipedia.org/wiki/Jay_C._Buckey,,,
militarydebunk.html, http://en.wikipedia.org/wiki/Kenneth_Arnold,,,
Ramey_and_UFOs.html, http://en.wikipedia.org/wiki/Kenneth_Arnold,,,
ETH-in-1947.html, http://en.wikipedia.org/wiki/Kenneth_Arnold_UFO_sighting,,,
Ramey_and_UFOs.html, http://en.wikipedia.org/wiki/Kenneth_Arnold_UFO_sighting,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Lincoln_LaPaz,,,
Barton.html, http://en.wikipedia.org/wiki/List_of_military_nuclear_accidents,,,
Ramey_and_UFOs.html, http://en.wikipedia.org/wiki/Majestic_12,,,
balloondemos.html, http://en.wikipedia.org/wiki/Margaret_Bourke-White,,,
dennis.html, http://en.wikipedia.org/wiki/Marion_M._Magruder,,,
B29_Flight_July9.html, http://en.wikipedia.org/wiki/Necessary_Evil,,,
Shag_Harbour/Shag_Harbour5_Coverup_Documents.html, http://en.wikipedia.org/wiki/Omond_Solandt,,,
Ramey_and_UFOs.html, http://en.wikipedia.org/wiki/Project_Blue_Book,,,
B29_Flight_July9.html, http://en.wikipedia.org/wiki/Straight_Flush,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/The_CIA_and_the_Cult_of_Intelligence,,,
vandenberg.html, http://en.wikipedia.org/wiki/Vannevar_Bush,,,
Methods.html, http://en.wikipedia.org/wiki/Viglius,,,
Post-1947-Roswell-references.html, http://en.wikipedia.org/wiki/Virgil_Finlay,,,
Gen_Wesley_Clark_UFOs.html, http://en.wikipedia.org/wiki/Wesley_Clark,,,
ShootDown_INS_72952.html, http://en.wikipedia.org/wiki/Wilbert_Smith,,,
Barton.html, http://en.wikipedia.org/wiki/William_Curry_Holden,,,
UFO_CalNev_1950.html, http://foia.fbi.gov/foiaindex/ufo.htm,,,
UFO_CalNev_1950.html, http://foia.fbi.gov/foiaindex/ufo.htm,,,
UFO_CalNev_1950.html, http://foia.fbi.gov/foiaindex/ufo.htm,,,
UFO_CalNev_1950.html, http://foia.fbi.gov/foiaindex/ufo.htm,,,
FBI_telegram.html, http://foia.fbi.gov/roswell.htm,,,
FBI_Telegram.html, http://foia.fbi.gov/roswell.htm,,,
